Company ID,Category ID,External ID,Category,Source valuation,Before,Verified after,Status
40,678,__import__.pp_pc_105,Popular Group / Summit Foot Mass,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,662,__import__.pp_pc_89,Popular Group / Summit ကတော့,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,676,__import__.pp_pc_103,Popular Group / Summit ခုံ,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,663,__import__.pp_pc_90,Popular Group / Summit ချိတ်,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,653,__import__.pp_pc_80,Popular Group / Summit ခြင်း,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,667,__import__.pp_pc_94,Popular Group / Summit ခွက်,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,658,__import__.pp_pc_85,Popular Group / Summit ဂေါ် ပြား,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,666,__import__.pp_pc_93,Popular Group / Summit ဂျိုင့်,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,655,__import__.pp_pc_82,Popular Group / Summit စင်,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,661,__import__.pp_pc_88,Popular Group / Summit စဉ့်နီတုံး,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,677,__import__.pp_pc_104,Popular Group / Summit စားပွဲ,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,673,__import__.pp_pc_100,Popular Group / Summit ဆပ်ပြာခွက်,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,657,__import__.pp_pc_84,Popular Group / Summit ဆီးအိုး,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,652,__import__.pp_pc_79,Popular Group / Summit ဇကာ,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,651,__import__.pp_pc_78,Popular Group / Summit ဇလုံ,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,669,__import__.pp_pc_96,Popular Group / Summit ပန်းအိုး,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,671,__import__.pp_pc_98,Popular Group / Summit ပုဂံ,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,670,__import__.pp_pc_97,Popular Group / Summit ဖလား,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,660,__import__.pp_pc_87,Popular Group / Summit ဘူး,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,654,__import__.pp_pc_81,Popular Group / Summit မုန့်စင်,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,659,__import__.pp_pc_86,Popular Group / Summit မှန်,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,668,__import__.pp_pc_95,Popular Group / Summit ယပ်တောင်,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,679,__import__.pp_pc_106,Popular Group / Summit ရေခဲဘူး,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,665,__import__.pp_pc_92,Popular Group / Summit ရေတကောင်း,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,674,__import__.pp_pc_101,Popular Group / Summit ရေပုံး,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,664,__import__.pp_pc_91,Popular Group / Summit လင်ဗန်း,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,675,__import__.pp_pc_102,Popular Group / Summit အမှိုက်ပုံး,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,656,__import__.pp_pc_83,Popular Group / Summit အုပ်ဆောင်း,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,608,__import__.pp_pc_31,Popular Group / ခုံ,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,596,__import__.pp_pc_19,Popular Group / ချိတ်,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,598,__import__.pp_pc_21,Popular Group / ခြင်း,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,271,__import__.pci_3,Popular Group / စက်ဘီးခြင်း,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,605,__import__.pp_pc_28,Popular Group / စင်,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,607,__import__.pp_pc_30,Popular Group / စားပွဲ,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,584,__import__.pp_pc_6,Popular Group / ဆပ်ပြာခွက်,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,586,__import__.pp_pc_8,Popular Group / ဆီးအိုး,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,597,__import__.pp_pc_20,Popular Group / ဇကာ,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,601,__import__.pp_pc_24,Popular Group / ဇလုံ,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,585,__import__.pp_pc_7,Popular Group / ထွေးခံ,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,583,__import__.pp_pc_5,Popular Group / ပုဂံ,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,592,__import__.pp_pc_15,Popular Group / ဖလား,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,3401,__export__.product_category_3401_c5e2c6a6,Popular Group / ဗီဒို,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
40,579,__import__.pp_pc_1,Popular Group / ဘူး,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,606,__import__.pp_pc_29,Popular Group / မုန့်ကဒ်,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,307,__import__.pci_39,Popular Group / မှန်,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,591,__import__.pp_pc_13,Popular Group / ယပ်တောင်,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,580,__import__.pp_pc_2,Popular Group / ရေခဲဘူး,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,581,__import__.pp_pc_3,Popular Group / ရေခွက်,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,582,__import__.pp_pc_4,Popular Group / ရေတကောင်း,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,600,__import__.pp_pc_23,Popular Group / ရေပုံး,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,593,__import__.pp_pc_16,Popular Group / ရေမှုတ်,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,589,__import__.pp_pc_11,Popular Group / လင်ဗန်း,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,603,__import__.pp_pc_26,Popular Group / အမှိုက်ပုံး,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,588,__import__.pp_pc_10,Popular Group / အိမ်သာ Brush,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,602,__import__.pp_pc_25,Popular Group / အုပ်ဆောင်း,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,604,__import__.pp_pc_27,Popular Group / အံဆွဲ,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,590,__import__.pp_pc_12,Popular Group / ဦးထုပ်,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,594,__import__.pp_pc_17,Popular Group / ‌‌‌ဂေါ်ပြား,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,365,__export__.product_category_365_34a765d9,Popular Pipe (Cancel),Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,3615,__export__.product_category_3615_22b6ebc3,Production,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
40,3580,__export__.product_category_3580_90496ca9,Raw,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
40,3378,__export__.product_category_3378_58d91117,Raw (Bajar Pipe),Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
40,3377,__export__.product_category_3377_68f744bb,Raw (Recycle),Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
40,3427,__export__.product_category_3427_6a7f9da7,Raw Chemical,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
40,3334,__export__.product_category_3334_30f3c768,Raw Materials,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
40,3628,__export__.product_category_3628_2d308e32,Raw Materials(Hose),Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
40,3429,__export__.product_category_3429_56bfe66b,Recycle,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
40,3431,__export__.product_category_3431_1d95c000,Recycle (Kaw Seed),Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
40,3629,__export__.product_category_3629_b8167aa4,Recycle(Hose),Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
40,3599,__export__.product_category_3599_10008b78,Reject,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
40,630,__import__.pp_pc_55,Repro Tee ,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,363,__export__.product_category_363_5d205423,SOGO Gutter,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,319,__import__.pci_51,SOGO Hose,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,350,__import__.pci_82,SOGO Pipe,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,374,__import__.new_pc_2,SOGO Window Profile,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,354,__import__.pci_86,SOGO Window Profile / Window,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,355,__import__.pci_87,SOGO Window Profile / Window Profile,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,375,__import__.new_pc_3,SOGO.,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,270,__import__.pci_2,SOGO. / Base Box,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,272,__import__.pci_4,SOGO. / Board,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,277,__import__.pci_9,SOGO. / Breaker Box,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,281,__import__.pci_13,SOGO. / Choke,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,290,__import__.pci_22,SOGO. / FX  Design,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,3294,__export__.product_category_3294_987ca084,SOGO. / Globe,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
40,304,__import__.pci_36,SOGO. / Joint Box,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,309,__import__.pci_41,SOGO. / PDI  Design,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,310,__import__.pci_42,SOGO. / PPI  Design,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,311,__import__.pci_43,SOGO. / PRU  Design,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,312,__import__.pci_44,SOGO. / PSG  Design,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,313,__import__.pci_45,SOGO. / PSI  Design,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,314,__import__.pci_46,SOGO. / PSK  Design,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,315,__import__.pci_47,SOGO. / PSO  Design,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,316,__import__.pci_48,SOGO. / PSR  Design,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,322,__import__.pci_54,SOGO. / Plug,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,331,__import__.pci_63,SOGO. / SG  Design,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,283,__import__.pci_15,SOGO. / Sogo Clip,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,338,__import__.pci_70,SOGO. / Switch/Socket,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,3333,__export__.product_category_3333_ff0be4c8,Semi Finished Goods,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
40,3587,__export__.product_category_3587_b0486ecd,Septic Tank,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,3588,__export__.product_category_3588_a707314e,Septic Tank - Accessories,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
40,3640,product.product_category_services,Services,,Perpetual (at invoicing),Perpetual (at invoicing),excluded-preserved
40,3284,__export__.product_category_3284_17585f71,Smart Aircon,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,3385,__export__.product_category_3385_94240163,Socket DL,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
40,337,__import__.pci_69,Sprinkler,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,3586,__export__.product_category_3586_8d794744,Sticker,Manual,Perpetual (at invoicing),Periodic (at closing),changed-verified
40,610,__import__.pp_pc_33,Thinwall,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,376,__import__.new_pc_4,Trunking,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,318,__import__.pci_50,Trunking / PVC E-Pipe,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
40,344,__import__.pci_76,Trunking / Trunking,Automated,Perpetual (at invoicing),Perpetual (at invoicing),unchanged-verified
